location,date,NO2,SO2,CO,O3,CH4,HCHO,AER_AI,AER_LH,CLOUD
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-25,0.00016408459603736402,-3.748327446286619e-05,0.0922810018263917,0.12485525500419274,,0.0003538732863439083,1.1804909253309301,1674.1946610793732,0.10580579659466646
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-25,0.0001639633949444838,-5.289706338929434e-05,0.09138884724239951,0.12516238086308132,,0.00032161073911129973,1.2158899042114413,1745.0395920269586,0.10672758604280057
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-25,0.00016512971801145343,-5.1860808332223125e-05,0.09190513197397995,0.1249061038838329,,0.0003723775609882177,1.1429708130795344,1588.797179934114,0.10321365673690737
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-25,3.372193236781724e-05,0.00012879933699043436,0.04562681209164494,0.11226546636871819,,0.00020999438254120888,-0.033309808757840384,,0.5572661443068214
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-25,3.5835071409133176e-05,,0.045323227262760085,0.11212369813737355,,,0.10507566345787955,,0.626614221877199
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-25,3.310604834871224e-05,6.913219131707461e-05,0.05042351013656238,0.11660306080292797,1920.3739116114773,0.00020067268132454604,0.2506847448475596,481.9562332688547,0.06134224040214351
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-25,0.00012357679252867794,6.541410807646413e-05,0.09558052523115948,0.12628723118366936,,0.00029150657582956526,1.2172643028616879,2266.3777407886128,0.1994502521102694
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-25,0.00016305332473757862,6.665068758997582e-05,0.08820923260033652,0.12600406769433997,,0.00030492245521755685,1.069419546941558,1247.7638918344655,0.13239543202828685
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-25,0.00012648417443663113,1.150870613158031e-05,0.08947456850533105,0.1254257384849635,,0.000325287284398472,1.387804942054896,2781.8196628191877,0.16375461161531382
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-25,0.00020393829962719927,2.3028236850626345e-05,0.08487037356311741,0.12368452840349631,,0.00034186995599070686,1.2640786293586308,1535.2030721328374,0.13368806076374662
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-25,3.0794771558134017e-05,5.319804431864139e-06,0.041203738109550934,0.11242204875145527,,0.0001321100422401071,-0.743599975820062,,0.40249515091155347
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-25,,,0.04560871436437047,0.11228874344587553,,,-0.10202181790439364,,0.66904266244642
Quảng Bình: Khu kinh tế Hòn La,2025-03-25,3.3471671697631135e-05,8.490682407776293e-05,0.05667135233086878,0.11797830864797151,1842.6298182144833,0.00018765388794158346,0.13100306690893185,707.2242417564365,
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-26,,,0.07257102426702401,0.12614868256842776,,,2.0007556102694277,,0.708803803994624
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-26,,,0.07358404193950806,0.12616840307937505,,,1.939887160569555,,0.683943655712712
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-26,,,0.07281759256096251,0.12606625787918013,,,2.052523056527914,,0.7279840980623721
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-26,4.900803143409601e-05,4.347882794971423e-05,0.042152793972261626,0.11242588948606341,,0.00018299119408642103,-0.42877780185160924,505.2675180518975,0.37065230043592856
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-26,4.619971110881276e-05,3.0493586271090236e-05,0.03979969799497963,0.11237051713092462,,0.00022471076432781413,-0.40022351276538254,505.2675180518975,0.4301345416166821
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-26,3.4003962341880296e-05,6.899686494882461e-05,0.056219729640879124,0.11556451989698767,1934.2538230714604,0.00025895424324242776,0.061121463165986455,584.7544277118802,0.04613203454100195
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-26,,,,0.1256112361238547,,,2.573716269813159,,0.9994244332277175
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-26,,,0.07248963899753717,0.1264649405989091,,,1.8436055546556926,1314.726293143451,0.5957818326512782
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-26,7.82487076749889e-05,1.873045783755547e-06,0.07422309417908263,0.1259374804061378,,0.0003136308038695706,0.5799878372948714,1839.1321019449442,0.23828758056989224
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-26,,,0.0731513372973134,0.12541423518618158,,,1.7615631114004509,,0.7281765946537208
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-26,2.8610825247890303e-05,,0.03960993380297561,0.11190778258224168,,,-0.6214377939659305,,0.68439767570604
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-26,6.16615653322349e-05,1.3436384612322132e-05,0.043845371670186616,0.11230771578333282,,,-0.48917066865879155,,0.454821008907835
Quảng Bình: Khu kinh tế Hòn La,2025-03-26,4.014201378782559e-05,8.257137948412012e-05,0.06466938022539206,0.11658273013135163,1944.146999496349,0.00023899364097876606,1.517765422856091,1153.9137041415809,0.30823707979989495
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-27,,,0.05207785657741492,0.12651213763463054,,,3.0053072865271795,,0.9999999827953315
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-27,,,0.054618481871927436,0.12654039517596452,,,3.0156913864899946,,
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-27,,,0.052077856139962984,0.1263980833852202,,,2.988693324936299,,1.000000005068952
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-27,5.1062272183273424e-05,-2.3260274815103783e-05,0.040982749476948965,0.1126802161997098,,0.00031788572134019917,-0.07643021272744746,344.1299762629142,0.11594941462624703
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-27,4.501022882262911e-05,-4.1412539312561585e-05,0.04043713047086021,0.1132631568720555,,0.00030900301656404345,-0.11009713383616544,252.34352798875128,0.10626678699981237
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-27,3.9637130790619735e-05,-4.9830530469559516e-05,0.08602784688767637,0.11316501618712754,1967.6266418221699,0.00035067612620349873,0.04629271139100098,820.3133303066724,0.11961203187583717
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-27,,,,0.12782838397142773,,,2.800878899299232,,
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-27,,,0.06437778787257759,0.12794749020184015,,,2.4250112045933117,1501.2119316984015,0.8792711306795231
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-27,,,,0.12722531531435144,,,2.5535078941108407,,0.9999999995225856
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-27,0.00022695803191578507,-7.613363286613504e-05,0.05972592683572116,0.12491847541648284,,0.0003737756825342447,1.2558294466936748,1005.8041113051554,0.5173623066444134
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-27,2.3100364404274655e-05,6.046053313738745e-05,0.04068641873083746,0.1123765732991428,,0.00024340110136119528,-0.6303384954275654,357.31094249938945,0.3245062755623092
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-27,6.0365979363294254e-05,-4.5978419257782374e-05,0.042769743704632046,0.11262863210282009,,0.0002745716338916906,-0.3500404999624017,,0.41384322009262564
Quảng Bình: Khu kinh tế Hòn La,2025-03-27,4.2244174770797136e-05,5.9602138978667614e-05,0.061020945271036645,0.11727448939203411,1949.6723218885206,0.0002848346758748677,-0.5660117721432184,795.8168890062677,0
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-28,,0.0003332932846810828,0.07899045778067337,0.12676646612366355,,0.0002434055410269222,1.6017194039410088,1207.3013691769077,0.6299284039075715
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-28,,0.0003332932822046747,0.08200303125484992,0.1267038730291427,,0.00028878826337714903,1.8238980529001516,928.2302541661878,0.6252976392727759
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-28,,0.00033329328528577886,0.07921558107505626,0.12656208665055213,,0.00024416798646896516,1.5736696533411867,1144.8786877242735,0.5726612362075423
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-28,5.4191766453205804e-05,-2.7203354327065447e-05,0.0416439673926799,0.11282991119735673,,0.00027547960113473685,-0.5997283892393274,366.0439483151908,0.15982935490720543
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-28,5.093893572051386e-05,-4.461852244356446e-05,0.04085648554895677,0.11251818868652619,,0.0002516012413658445,-0.6715155531111184,,0.19957834945897998
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-28,3.373067607424456e-05,1.9588044891559423e-05,0.07995074150919507,0.116878325951001,1942.3865514473077,0.0002760750095498536,-0.18075337055336585,852.6649667069685,0.16789516752221986
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-28,,,0.07382167392371523,0.1262100453248505,,,1.7617682077800485,732.6693186993629,0.43550578052412947
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-28,,-5.852332015011377e-06,0.08068051104330262,0.12632303885581106,,0.0003203469060437995,1.433242522282511,847.033743740245,0.2730495130497682
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-28,,,0.07641109805855129,0.12656429421221627,,,2.962242667974187,,0.9415609076767761
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-28,,,0.06279968454909324,0.12653930682523942,,,0.5240224199470978,,0.8876668464576947
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-28,2.5286221746298235e-05,6.349617068439043e-05,0.03853210715731586,0.112837851634661,,0.0002297467939090074,-0.7058074121272087,330.6162856577742,0.0447287731875843
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-28,5.621202045309589e-05,-8.808665899983662e-05,0.04424750358242447,0.11222735007651617,,0.0003538635277338966,-0.6029489612252347,,0.22178565020128782
Quảng Bình: Khu kinh tế Hòn La,2025-03-28,3.6658448836097e-05,0.0001061090266293774,0.06245860900248191,0.12142387123868437,1917.3489063640743,0.00029980761752335127,-0.797277496112049,193.8758298638146,0.08341151496204463
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-29,,,,0.12489473907730368,,,-0.2012513022683574,,0.9999999999781933
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-29,,,,0.12500477013363487,,,-0.1720018334352365,,0.9999999999094217
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-29,,,,0.1248796026679659,,,-0.1351493228868056,,1.0000000000066533
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-29,,,0.030810244713245716,0.11211782939704376,,,-0.08624897076190512,,0.5313571402744188
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-29,,,0.03086150023645209,0.11201012703237756,,,-0.008998066215436284,,0.5698930913642642
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-29,,,0.03664539655091466,0.11645038614673968,,0.00031239181370656266,-0.9793029593936241,,0.596274228230583
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-29,,,,0.1255683687476649,,,0.49596973532654004,,1.000000000179989
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-29,,,,0.1250352643768102,,,0.6079820548476464,,1.0000000003589815
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-29,,,0.05776441402578608,0.12543776820876498,,,0.007659711913251946,,0.9999999998080289
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-29,,,,0.12448668360121232,,,-0.9240023402927202,,1.000000000482883
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-29,,,,0.11238066063932542,,,-0.4372842222300054,,0.5063537823773245
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-29,4.014564893831077e-05,-8.436986329551147e-05,0.031003198186236793,0.11218894282135713,,0.0002438125871041484,0.02824654747895196,,0.2935803115987524
Quảng Bình: Khu kinh tế Hòn La,2025-03-29,,,,0.1209355270822889,,,0.08749695568627394,,0.9999999989809918
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-30,,,,0.12534732740659446,,,0.9212820286632624,,0.7949061660765822
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-30,,,,0.12549790342828376,,,0.880945183699737,,0.7846869667199162
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-30,,,,0.12529246440789693,,,0.9310995827257322,,0.8093604315303807
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-30,2.1077473981196507e-05,,0.031012374006691466,0.11349493685645122,,,-0.1148755656897978,,0.8581890122510674
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-30,,,0.03147411895538238,0.11348793412102637,,,0.025918768781850603,,0.8709043990191576
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-30,,,,0.11928107356938726,,,-0.25001426956648587,,0.9395668086057058
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-30,,,,0.12594037724930024,,,1.2680297935544604,,0.8565252220144115
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-30,,,,0.12529960577470536,,,1.2868053669499593,,0.9797163306791473
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-30,,,0.06195787787702125,0.12558474567022468,,,1.0482999678095515,,0.8348531342928738
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-30,,,,0.12410297460368842,,,0.8132918802425269,,0.8267716333142053
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-30,1.8706971743680856e-05,-1.0380217643302376e-06,0.03165537577949562,0.11475271251382087,,0.0001528338475232775,-0.8361000220085106,321.0601523564781,0.2553725543416135
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-30,2.3268022482209543e-05,,0.0313107452942154,0.11398105759304161,,,-0.3588106180249587,,0.892840701665167
Quảng Bình: Khu kinh tế Hòn La,2025-03-30,,,,0.12091416230738934,,,0.09912841242187864,,0.9999999990279247
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-03-31,,,0.07537500533807528,0.12559776690498461,,,0.5678182776077216,,0.5322744227230072
Hà Nội: 556 Nguyễn Văn Cừ,2025-03-31,,,0.07537500533944703,0.12595556375302552,,,0.5562324332328729,,0.43957308728038225
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-03-31,,,0.07537500543311616,0.1255239422843026,,,0.614151457399498,,0.5999989889226354
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-03-31,,,,0.11581012679798157,,,-0.5159884336335604,,0.985555116683789
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-03-31,,,,0.11593059385598688,,,-0.4925861030774682,,0.9987265739000813
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-03-31,,,0.04285073094025813,0.11963095493845097,,,-0.43676583298860466,,0.9820736132740141
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-03-31,,,,0.12551262875461944,,,1.001666214335185,,0.7311360746868588
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-03-31,,,0.07545012567721163,0.12630288708136578,,,0.8462815125316266,3537.79660181102,0.5718760962307208
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-03-31,,,,0.1256530279926284,,,0.938530139179789,,0.6313920404325458
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-03-31,,,,0.12514444941004427,,,0.9692579928011517,,0.9994047142720802
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-03-31,,,0.03518278080278553,0.11563189297020181,,,-0.5889833781574833,,0.9766338128761873
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-03-31,,,,0.11582297356376225,,,-0.45226616920136237,,0.9999999987198613
Quảng Bình: Khu kinh tế Hòn La,2025-03-31,,,,0.12204741234590759,,,1.233757337199135,,1.0000000002177387
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-04-01,6.289331161854233e-05,-5.791445702444362e-06,0.07001558662378608,0.12551812554906458,,0.000336708922677476,-0.4266324903076916,607.9208604693375,0.11461755362279744
Hà Nội: 556 Nguyễn Văn Cừ,2025-04-01,6.690324225685704e-05,-3.302511461077494e-06,0.06873495611325224,0.1253893123985275,,0.00035755383919987185,-0.419181602205926,628.9852900191393,0.10088865716174515
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-04-01,5.69453274625538e-05,6.396555128413145e-06,0.07126143871397404,0.1253854696718598,,0.0003211927457608545,-0.4199580711879435,,0.1314824610049416
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-04-01,0.00012652928694746515,6.73079342798932e-05,0.030733284170226714,0.11119011766867176,,0.0004253225481672888,-0.8825296663341708,,0.7686073319618922
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-04-01,7.66060212656408e-05,,0.029220186640671404,0.11165009479167991,,0.00040856550852590764,-0.7209218724069949,,0.9245220218935429
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-04-01,,,0.043220904378670856,0.12166914864684256,,,-0.9969405869998575,,0.9268261226409306
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-04-01,4.059103656212076e-05,0.00011903756653715785,0.0678312094616021,0.12476129085026486,,0.00020421924734576047,-0.10698090794475248,,0.5524785865657241
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-04-01,4.1209755160335534e-05,2.0378349725237497e-06,0.07029836580617772,0.12456126449269411,,0.0002539981448418301,-0.4872423779278351,,0.2868886251862002
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-04-01,3.867788080444573e-05,-1.3235954502808177e-05,0.0661911705531044,0.12503509895197976,,0.00027071218660447763,-0.32917888355389957,979.7869285215513,0.24024214364095395
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-04-01,7.78229956918927e-05,1.1105758338360531e-05,0.07073430509417199,0.12473629507512397,1917.5083886521827,0.00030521467467788116,-0.2799441684502271,315.32050765353034,0.22777555940583794
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-04-01,,,,0.11012317184391865,,,-0.23362406465487856,,0.9917437128897392
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-04-01,,,0.027712055408894796,0.11085535991563017,,,-0.44629538865380736,,0.975640966828109
Quảng Bình: Khu kinh tế Hòn La,2025-04-01,5.9765647916984687e-05,-6.509227188475799e-05,0.07097813312454514,0.1228397041346174,,0.00024419988717805624,0.8411819993251433,,0.4249865810669611
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-04-02,0.00010466395842207156,0.00012180545516274509,0.07431881211469482,0.12079545738059244,,0.00036498066910781635,-0.45958422329054077,,0.2441121472980777
Hà Nội: 556 Nguyễn Văn Cừ,2025-04-02,0.00010218214469174347,0.00010742918880584001,0.07129887044535914,0.12057913381580192,,0.0003665452754509857,-0.4558506751416221,,0.22523890347430617
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-04-02,9.268041152128909e-05,0.00015803396114196216,0.07293475827514684,0.12088127287514269,,0.0003546364543933634,-0.4128752985551894,,0.2549466756144997
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-04-02,4.850413270780195e-05,-2.352261982555228e-05,0.033765427255987954,0.11329756837644261,,0.00017917834390074634,-1.3828400686399507,,0.27872283948594667
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-04-02,4.6413355695104045e-05,-1.8285132279711743e-05,0.0342051575592255,0.11320283392567772,,0.00018300301638673384,-1.7242248239072104,,0.4560521242814197
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-04-02,,,,0.11833180920056026,,,0.34433817345146517,,1.0000000000793747
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-04-02,7.682333375480765e-05,-2.168780130189526e-05,0.06630317576905437,0.12071472262448647,,0.0003213631269276785,-0.5016047448210225,2668.8483077148585,0.23935163614750743
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-04-02,4.6865020325693744e-05,3.203265009805061e-05,0.07061959281990365,0.12068798791625153,,0.0002642967662651976,-0.5749022826140263,,0.30319392399491757
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-04-02,8.19964046066909e-05,0.000202751965600074,0.0698916741903295,0.12056995598955031,,0.000334821467496264,-0.29521319286248476,,0.17504346540122204
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-04-02,0.00016260450190212742,0.00019246982764561618,0.06732406626375122,0.12070815350122294,,0.0002787015514738749,-0.6899500114355158,844.7426763047495,0.32533955251448166
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-04-02,,,0.030898062282541137,0.11245240397838202,,0.0006215205745323841,-1.450665253490028,,0.80478355097031
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-04-02,5.274689841194561e-05,7.27797060312379e-05,0.03422546833924122,0.1135470882562886,,0.00017473427636700433,-1.4191527058695164,,0.6061906862479421
Quảng Bình: Khu kinh tế Hòn La,2025-04-02,3.8765474766145545e-05,-1.510428092380505e-05,0.060951459447769946,0.12271090138402066,,0.00015141571470588075,-0.07884519957636746,,0.7088557179079461
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-04-03,9.912483402123076e-05,5.996255613291266e-05,0.07916924609272444,0.12413262822104743,,0.00028459519069317074,0.8766481596041675,,0.2053868628058124
Hà Nội: 556 Nguyễn Văn Cừ,2025-04-03,8.489945158887806e-05,9.26436030136145e-06,0.07896129428849387,0.12410815017021314,,0.00033425946938451606,0.8324205951198468,,0.19960879556754804
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-04-03,0.00010641507242333548,3.469356758154425e-05,0.08011899190955381,0.12391278338132748,,0.00024528309415280117,0.8697106092864973,,0.21052787065882725
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-04-03,3.2762033663845836e-05,-0.0002900816180574647,0.029519405832973425,0.11660539781377004,,0.00041243950897725565,-0.8261406609391182,,0.3095311397221329
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-04-03,2.7944357913518436e-05,-0.00019797013392028315,0.029308865911762752,0.11665761080493182,,0.0003327708975759002,-0.9469297384315811,,0.2652605683303348
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-04-03,,,0.05486862762088896,0.11983958337071202,,,0.40004487476481315,,1.000000000166337
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-04-03,,0.00023518912039597727,0.0804919341641082,0.12427528130244779,1922.4070564985068,0.00030932399474111285,0.30805443117612313,,0.21882714987808352
Phú Thọ: đường Hùng Vương - Tp Việt Trì,2025-04-03,,0.0001527978462530596,,0.12388335661771885,,0.0003487311400010143,0.6574937788863654,,0.26872480226237705
Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang,2025-04-03,,0.00024185617827277584,0.08252035070757367,0.12354212024895687,1943.1838318799512,0.00035830724538713,0.5741765258056142,,0.2118546002609181
Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý,2025-04-03,7.359961470344157e-05,0.00011837506205543564,0.0847453846923302,0.12349173910206146,,0.0002702191050121401,2.261880915395243,3372.6130918970985,0.22740271655195554
Long An: UBND Tp Tân An - 76 Hùng Vương - P.2,2025-04-03,2.9968777181725163e-05,9.844167762832716e-05,0.03429072193366032,0.11668174324847089,,0.00016514476960768866,-0.8176698770452687,,0.21730257881221685
"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành",2025-04-03,3.691547332188229e-05,3.476788025284463e-05,0.03031691340311889,0.11707524981202451,,0.000278029699451821,-0.6303910103771873,,0.1458731606031274
Quảng Bình: Khu kinh tế Hòn La,2025-04-03,,,,0.12091203973976725,,,0.15224505088218812,,0.8399320592703731
Hà Nội: ĐHBK cổng Parabol đường Giải Phóng,2025-04-04,9.02864077059053e-05,-5.413373370111735e-05,0.08938822611859373,0.12481750882031907,,0.0002837080053832046,1.7310698532518067,3715.7187808300873,0.27463388760696567
Hà Nội: 556 Nguyễn Văn Cừ,2025-04-04,8.418395077683128e-05,-0.00011051412468427673,0.09050708886981175,0.12450696606200495,,0.00031594571130947225,1.7942360828937245,3629.479313428783,0.3051494806846589
Hà Nội: Công viên Nhân Chính - Khuất Duy Tiến,2025-04-04,9.40538167441759e-05,-1.9739078013266032e-05,0.0894494454839034,0.1249316365023107,,0.00029055626470256995,1.6864284784142605,3766.0187367894955,0.25510557794458655
HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng,2025-04-04,3.970679989762182e-05,,0.03311774918537712,0.11754297942352697,,0.0003445754125994774,-0.1555746593627947,,0.4649089404078914
HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang),2025-04-04,4.048583003882733e-05,,0.033233065624270135,0.11778473370697554,,0.0003445754133749504,-0.09556020112648289,,0.42822151284485954
Đà Nẵng: Khuôn viên trường ĐH sư phạm Đà Nẵng,2025-04-04,,,0.05375735716839362,0.12183967772045375,,,0.26564050592583227,,0.6885515610885474
Thái nguyên: Đường Hùng Vương - Tp Thái Nguyên,2025-04-04,,,,0.12424108306261909,,,1.9402704641266078,,0.44420558075401195
